대여소_ID,위도,경도,동
ST-2062,37.686451,127.052834,상계동
ST-2061,37.623222,127.067024,월계동
ST-2060,37.620708,127.061203,월계동
ST-206,37.542347,126.943024,용강동
ST-2059,37.559906,126.850426,등촌동
ST-2058,37.550617,126.826881,내발산동
ST-2057,37.572975,126.832443,마곡동
ST-2056,37.553631,126.828613,내발산동
ST-2055,37.531395,126.847191,화곡동
ST-2054,37.53159,126.846642,화곡동
ST-2053,37.566689,126.824699,마곡동
ST-2052,37.562294,126.823952,마곡동
ST-2051,37.564938,126.819359,마곡동
ST-2050,37.558632,126.819916,마곡동
ST-205,37.539272,126.945915,도화동
ST-2049,37.555309,126.829857,마곡동
ST-2048,37.555241,126.834717,마곡동
ST-2047,37.559128,126.834953,마곡동
ST-2046,37.569485,126.828094,마곡동
ST-2045,37.565804,126.828079,마곡동
ST-2044,37.563927,126.830643,마곡동
ST-2043,37.567223,126.834389,마곡동
ST-2042,37.568836,126.835632,마곡동
ST-2041,37.568485,126.83857,마곡동
ST-2040,37.560894,126.836693,마곡동
ST-204,37.539936,126.945824,도화동
ST-2039,37.53302,126.877899,목동
ST-2038,37.561882,126.839157,등촌동
ST-2037,37.563206,126.839363,마곡동
ST-2036,37.559658,126.829605,마곡동
ST-2035,37.561211,126.830345,마곡동
ST-2034,37.555191,126.831467,마곡동
ST-2033,37.561337,126.8339,마곡동
ST-2032,37.570942,126.828316,마곡동
ST-2031,37.566925,126.827438,마곡동
ST-2030,37.553352,126.831047,내발산동
ST-203,37.54425,126.951637,공덕동
ST-2029,37.548534,126.846672,화곡동
ST-2028,37.538357,126.842361,화곡동
ST-2027,37.537361,126.837448,화곡동
ST-2026,37.57132,126.841667,가양동
ST-2025,37.564587,126.856918,가양동
ST-2024,37.564682,126.848907,가양동
ST-2023,37.57037,126.844414,가양동
ST-2022,37.576317,126.816498,방화동
ST-2021,37.564404,126.84922,가양동
ST-2020,37.558521,126.854012,등촌동
ST-202,37.543579,126.951324,공덕동
ST-2019,37.606274,126.968323,평창동
ST-2018,37.547485,126.872025,염창동
ST-2017,37.525372,126.870926,목동
ST-2016,37.524902,126.869804,목동
ST-2015,37.527607,126.848755,신월동
ST-2014,37.512287,126.86528,신정동
ST-2013,37.507904,126.862648,신정동
ST-2012,37.520073,126.868301,신정동
ST-2011,37.517475,126.866325,신정동
ST-2010,37.515018,126.872238,신정동
ST-201,37.544579,126.950218,공덕동
ST-2009,37.52224,126.861763,신정동
ST-2008,37.511673,126.832741,신정동
ST-2007,37.517593,126.876556,신정동
ST-2006,37.517338,126.877647,신정동
ST-2005,37.518543,126.853882,신정동
ST-2004,37.517971,126.841537,신월동
ST-2003,37.529888,126.835007,신월동
ST-2002,37.538742,126.885681,목동
ST-2001,37.538376,126.863831,목동
ST-2000,37.549507,126.867218,목동
ST-200,37.557201,126.955666,아현동
ST-20,37.55706,126.924423,동교동
ST-1999,37.546707,126.874573,목동
ST-1998,37.528259,126.864265,목동
ST-1997,37.528206,126.870163,목동
ST-1996,37.525715,126.864868,목동
ST-1995,37.527855,126.874672,목동
ST-1994,37.535667,126.881584,목동
ST-1993,37.505745,126.836311,신정동
ST-1992,37.519333,126.895302,문래동3가
ST-1991,37.500137,126.913979,신길동
ST-1990,37.514847,126.90773,영등포동
ST-199,37.55978,126.968506,중림동
ST-1989,37.521664,126.930878,여의도동
ST-1988,37.519875,126.93882,여의도동
ST-1987,37.532665,126.913765,여의도동
ST-1986,37.529743,126.907829,당산동
ST-1985,37.512024,126.901054,영등포동
ST-1984,37.496365,126.908249,대림동
ST-1983,37.500256,126.912155,신길동
ST-1982,37.504383,126.908089,신길동
ST-1981,37.503136,126.91008,신길동
ST-1980,37.541851,126.893806,양평동
ST-198,37.565918,127.016426,흥인동
ST-1979,37.525555,126.885872,양평동2가
ST-1978,37.521828,126.889725,양평동1가
ST-1977,37.517071,126.899086,문래동3가
ST-1976,37.520218,126.882164,문래동6가
ST-1975,37.511242,126.898186,도림동
ST-1974,37.506115,126.89859,도림동
ST-1973,37.52869,126.903862,당산동4가
ST-1972,37.530735,126.89917,당산동4가
ST-1971,37.531792,126.922455,여의도동
ST-1970,37.527508,126.914299,여의도동
ST-197,37.555199,127.010048,신당동
ST-1969,37.528637,126.912674,여의도동
ST-1968,37.526302,126.90538,영등포동8가
ST-1967,37.514812,126.911705,영등포동
ST-1966,37.488647,126.88047,구로동
ST-1965,37.495453,126.880394,구로동
ST-1964,37.510063,126.889565,신도림동
ST-1963,37.499813,126.874313,구로동
ST-1962,37.50452,126.870552,고척동
ST-1961,37.50119,126.863533,고척동
ST-1960,37.493965,126.853043,개봉동
ST-196,37.558533,127.006989,장충동2가
ST-1959,37.483665,126.841614,천왕동
ST-1958,37.482239,126.838531,천왕동
ST-1957,37.479897,126.84037,천왕동
ST-1956,37.474731,126.817009,항동
ST-1955,37.476036,126.816589,항동
ST-1954,37.479343,126.825638,항동
ST-1953,37.47937,126.82547,항동
ST-1952,37.479832,126.822754,항동
ST-1951,37.480095,126.822487,항동
ST-1950,37.47794,126.823273,항동
ST-195,37.563866,127.002747,쌍림동
ST-1949,37.477905,126.823112,항동
ST-1948,37.480808,126.821907,항동
ST-1947,37.480629,126.821815,항동
ST-1946,37.482597,126.826454,항동
ST-1945,37.48251,126.82576,항동
ST-1944,37.477375,126.820015,항동
ST-1943,37.477562,126.819763,항동
ST-1942,37.499084,126.863274,고척동
ST-1941,37.475071,126.903358,독산동
ST-1940,37.459019,126.896713,독산동
ST-194,37.556,126.973358,봉래동2가
ST-1939,37.447853,126.902885,시흥동
ST-1938,37.480888,126.883804,가산동
ST-1937,37.457779,126.889427,독산동
ST-1936,37.456333,126.896454,시흥동
ST-1935,37.45652,126.899551,시흥동
ST-1934,37.460537,126.898605,독산동
ST-1933,37.461346,126.897583,독산동
ST-1932,37.436981,126.903297,시흥동
ST-1931,37.446526,126.900238,시흥동
ST-1930,37.519592,127.013191,잠원동
ST-193,37.569805,127.016953,흥인동
ST-1929,37.497211,127.004272,반포동
ST-1928,37.516541,127.01915,잠원동
ST-1927,37.491222,126.982956,방배동
ST-1926,37.505089,127.023911,반포동
ST-1925,37.430977,127.070335,신원동
ST-1924,37.49905,126.996254,반포동
ST-1923,37.520267,127.015251,잠원동
ST-1922,37.482571,127.036438,양재동
ST-1921,37.458996,127.041321,원지동
ST-1920,37.503624,126.997322,반포동
ST-192,37.557217,126.973007,남대문로5가
ST-1919,37.455631,127.080978,내곡동
ST-1918,37.480877,127.014526,서초동
ST-1917,37.478203,127.008781,서초동
ST-1916,37.494205,126.989357,방배동
ST-1915,37.497795,126.987068,방배동
ST-1914,37.489918,126.992081,방배동
ST-1913,37.493771,126.990067,방배동
ST-1912,37.50296,126.993599,반포동
ST-1911,37.504787,126.999924,반포동
ST-1910,37.505608,127.002159,잠원동
ST-191,37.568264,126.998116,주교동
ST-1909,37.507351,127.008018,잠원동
ST-1908,37.510193,127.007256,잠원동
ST-1907,37.506378,127.010391,반포동
ST-1906,37.495564,127.01918,서초동
ST-1905,37.495934,127.021774,서초동
ST-1904,37.491009,127.023521,서초동
ST-1903,37.487316,127.024895,서초동
ST-1902,37.487682,127.024788,서초동
ST-1901,37.454418,127.052742,신원동
ST-1900,37.498928,127.024727,서초동
ST-190,37.563717,127.018425,신당동
ST-19,37.547733,126.931763,창전동
ST-1899,37.503643,127.016022,반포동
ST-1898,37.488865,127.051575,도곡동
ST-1897,37.494118,127.062904,대치동
ST-1896,37.500244,127.036057,역삼동
ST-1895,37.527454,127.040428,신사동
ST-1894,37.482368,127.061188,개포동
ST-1893,37.484852,127.058373,개포동
ST-1892,37.468296,127.104698,율현동
ST-1891,37.464619,127.10685,세곡동
ST-1890,37.463413,127.102264,세곡동
ST-189,37.560474,127.014076,신당동
ST-1889,37.490837,127.08065,일원동
ST-1888,37.484169,127.094849,수서동
ST-1887,37.504673,127.025795,역삼동
ST-1886,37.496895,127.070137,대치동
ST-1885,37.514309,127.0597,삼성동
ST-1884,37.513935,127.059822,삼성동
ST-1883,37.507999,127.04525,역삼동
ST-1882,37.495899,127.052193,도곡동
ST-1881,37.496674,127.053429,대치동
ST-1880,37.488972,127.051826,도곡동
ST-188,37.555859,127.013855,신당동
ST-1879,37.490959,127.054985,도곡동
ST-1878,37.524803,127.114639,풍납동
ST-1877,37.47916,127.132195,장지동
ST-1876,37.50058,127.118843,송파동
ST-1875,37.509975,127.133698,방이동
ST-1874,37.51202,127.128647,방이동
ST-1873,37.508831,127.134262,오금동
ST-1872,37.496124,127.124802,가락동
ST-1871,37.47855,127.138138,장지동
ST-1870,37.505444,127.132332,오금동
ST-187,37.554295,127.0112,신당동
ST-1869,37.494698,127.104645,가락동
ST-1868,37.511009,127.101143,잠실동
ST-1867,37.507759,127.091293,잠실동
ST-1866,37.505505,127.106575,석촌동
ST-1865,37.526814,127.118149,풍납동
ST-1864,37.511463,127.078812,잠실동
ST-1863,37.486027,127.133698,장지동
ST-1862,37.511295,127.086739,잠실동
ST-1861,37.477211,127.137177,장지동
ST-1860,37.47818,127.147102,장지동
ST-186,37.558872,127.005539,장충동2가
ST-1859,37.502644,127.097397,석촌동
ST-1858,37.497414,127.096306,삼전동
ST-1857,37.507866,127.116989,방이동
ST-1856,37.485218,127.115402,문정동
ST-1855,37.486698,127.122444,문정동
ST-1854,37.491123,127.135109,문정동
ST-1853,37.495693,127.123856,가락동
ST-1852,37.495537,127.107201,가락동
ST-1851,37.503624,127.103554,석촌동
ST-1850,37.556789,127.166145,고덕동
ST-185,37.563229,126.974838,서소문동
ST-1849,37.5606,127.146698,고덕동
ST-1848,37.528122,127.119522,성내동
ST-1847,37.552174,127.144295,명일동
ST-1846,37.550598,127.145454,명일동
ST-1845,37.554569,127.145874,명일동
ST-1844,37.560368,127.156593,고덕동
ST-1843,37.529087,127.148834,둔촌동
ST-1842,37.536999,127.129532,천호동
ST-1841,37.536831,127.128418,성내동
ST-1840,37.561844,127.170845,강일동
ST-184,37.484215,126.996292,방배동
ST-1839,37.521976,127.133621,성내동
ST-1838,37.53627,127.132469,천호동
ST-1837,37.539894,127.141037,길동
ST-1836,37.541363,127.137184,천호동
ST-1835,37.546837,127.149162,명일동
ST-1834,37.541145,127.141052,천호동
ST-1833,37.554863,127.153725,명일동
ST-1832,37.555687,127.159912,상일동
ST-1831,37.555702,127.157921,고덕동
ST-1830,37.553055,127.156883,상일동
ST-183,37.572029,126.960785,교북동
ST-1829,37.570019,126.988808,종로2가
ST-1828,37.607601,126.957687,구기동
ST-1827,37.609501,126.95668,구기동
ST-1826,37.59726,126.963089,부암동
ST-1825,37.595127,126.963493,부암동
ST-1824,37.576668,126.955849,무악동
ST-1823,37.575016,126.95755,무악동
ST-1822,37.575291,126.968956,사직동
ST-1821,37.588318,126.969215,청운동
ST-1820,37.575836,127.000694,연지동
ST-182,37.575493,126.9785,세종로
ST-1819,37.584797,126.997131,명륜2가
ST-1818,37.583855,127.001854,혜화동
ST-1817,37.583275,126.998856,명륜2가
ST-1816,37.581947,126.997368,와룡동
ST-1815,37.579987,127.01506,창신동
ST-1814,37.577724,127.015251,창신동
ST-1813,37.571533,127.015617,창신동
ST-1812,37.571472,127.010719,창신동
ST-1811,37.571175,127.002228,종로5가
ST-1810,37.5732,126.997963,인의동
ST-181,37.569248,126.980537,서린동
ST-1809,37.570313,126.994545,종로3가
ST-1808,37.570721,126.994377,종로3가
ST-1807,37.572468,126.99189,묘동
ST-1806,37.57748,126.988922,운니동
ST-1805,37.570705,126.983238,공평동
ST-1804,37.575806,126.983391,안국동
ST-1803,37.574078,126.975906,세종로
ST-1802,37.574551,126.970551,내수동
ST-1801,37.571854,127.002357,효제동
ST-1800,37.569508,126.967011,신문로2가
ST-180,37.574158,126.958519,무악동
ST-18,37.557438,126.923821,동교동
ST-1799,37.576607,127.005569,이화동
ST-1798,37.573761,127.013939,창신동
ST-1797,37.516212,127.084343,잠실동
ST-1796,37.501667,127.137741,오금동
ST-1795,37.525158,127.116943,풍납동
ST-1794,37.501495,127.147781,마천동
ST-1793,37.50005,127.111511,가락동
ST-1792,37.526299,127.109497,풍납동
ST-1791,37.55677,126.973198,남대문로5가
ST-1790,37.556149,126.977425,남창동
ST-179,37.566471,126.966827,평동
ST-1789,37.547585,127.006439,신당동
ST-1788,37.55994,127.018478,신당동
ST-1787,37.567032,127.015793,신당동
ST-1786,37.554321,127.010704,신당동
ST-1785,37.559376,127.006027,장충동2가
ST-1784,37.556557,127.003059,장충동2가
ST-1783,37.559288,127.002686,장충동2가
ST-1782,37.56443,127.009956,광희동2가
ST-1781,37.56765,127.01181,신당동
ST-1780,37.566299,127.008492,을지로7가
ST-178,37.579334,127.015083,창신동
ST-1779,37.566051,126.997986,을지로4가
ST-1778,37.567871,126.988403,수표동
ST-1777,37.56036,126.982651,회현동2가
ST-1776,37.559746,126.980003,회현동1가
ST-1775,37.559231,126.980141,회현동1가
ST-1774,37.564159,126.979485,소공동
ST-1773,37.562214,126.980865,남대문로3가
ST-1772,37.565842,126.979813,을지로1가
ST-1771,37.560154,126.974106,남대문로4가
ST-1770,37.557602,126.97258,남대문로5가
ST-177,37.575592,127.02285,숭인동
ST-1769,37.562111,126.970718,순화동
ST-1768,37.556416,126.969193,만리동1가
ST-1767,37.55365,127.156227,명일동
ST-1766,37.549034,127.156052,명일동
ST-1765,37.537766,127.152016,둔촌동
ST-1764,37.531208,127.149269,둔촌동
ST-1763,37.527794,127.147644,둔촌동
ST-1762,37.556664,127.142738,암사동
ST-1761,37.559891,126.971497,순화동
ST-1760,37.551373,127.07444,군자동
ST-176,37.572235,127.023178,숭인동
ST-1759,37.587605,126.983597,삼청동
ST-1758,37.584129,127.057938,전농동
ST-1757,37.470467,126.938652,신림동
ST-1756,37.58419,126.981697,삼청동
ST-1755,37.58456,126.982193,삼청동
ST-1754,37.570122,126.881348,상암동
ST-1753,37.484371,126.895424,구로동
ST-1752,37.603512,126.962067,신영동
ST-1751,37.582161,126.894928,수색동
ST-1750,37.577908,126.798042,개화동
ST-175,37.573242,127.015907,숭인동
ST-1749,37.570896,127.024956,상왕십리동
ST-1748,37.5373,126.933296,여의도동
ST-1747,37.57164,127.03566,마장동
ST-1746,37.604187,127.045494,하월곡동
ST-1745,37.597309,127.043785,하월곡동
ST-1744,37.46032,127.036301,양재동
ST-1743,37.453701,127.043182,원지동
ST-1742,37.488869,126.971909,사당동
ST-1741,37.532291,126.914009,여의도동
ST-1740,37.628189,127.082108,공릉동
ST-174,37.576061,126.997681,원남동
ST-1739,37.48399,126.982346,방배동
ST-1736,37.543949,126.883461,목동
ST-1735,37.48304,127.021461,서초동
ST-1734,37.467999,126.886841,가산동
ST-1733,37.512329,126.886833,신도림동
ST-1732,37.495258,126.830658,궁동
ST-1731,37.524776,126.875481,목동
ST-1730,37.509979,127.112312,송파동
ST-173,37.5825,126.998535,명륜4가
ST-1729,37.502338,127.096443,삼전동
ST-1728,37.504711,127.087563,잠실동
ST-1727,37.56918,126.819443,마곡동
ST-1726,37.648891,127.023018,쌍문동
ST-1725,37.622688,127.037811,번동
ST-1724,37.617752,127.035706,미아동
ST-1723,37.603909,127.037376,하월곡동
ST-1722,37.545547,127.089813,구의동
ST-1721,37.546501,126.980949,후암동
ST-1720,37.516258,127.130592,방이동
ST-172,37.577145,127.00206,연건동
ST-1719,37.516659,127.116257,방이동
ST-1718,37.565201,126.827316,마곡동
ST-1717,37.496181,127.138031,가락동
ST-1716,37.497047,127.14035,거여동
ST-1715,37.56255,126.827438,마곡동
ST-1714,37.560242,126.835808,마곡동
ST-1713,37.568241,126.835831,마곡동
ST-1712,37.564129,126.834312,마곡동
ST-1711,37.563301,126.836823,마곡동
ST-1710,37.55545,126.826897,내발산동
ST-171,37.576508,127.002457,연건동
ST-1709,37.560501,126.826653,마곡동
ST-1708,37.571381,126.828339,마곡동
ST-1707,37.48835,127.120781,문정동
ST-1706,37.501862,127.117233,송파동
ST-1705,37.516781,127.090492,잠실동
ST-1704,37.491703,127.088226,일원동
ST-1703,37.472969,127.112228,율현동
ST-1702,37.489491,126.945923,봉천동
ST-1701,37.529171,126.907578,당산동
ST-1700,37.51012,126.904068,영등포동
ST-170,37.579155,126.98896,원서동
ST-17,37.59116,126.94133,홍은동
ST-1699,37.51413,126.899391,문래동3가
ST-1698,37.531509,126.897827,당산동4가
ST-1697,37.499809,126.898003,대림동
ST-1696,37.498569,126.871521,구로동
ST-1695,37.578449,126.798973,개화동
ST-1694,37.547821,126.836128,화곡동
ST-1693,37.535522,126.943909,마포동
ST-1692,37.56472,126.906769,성산동
ST-1691,37.54847,126.940926,대흥동
ST-1690,37.541248,127.06604,자양동
ST-169,37.579388,126.984947,재동
ST-1689,37.560242,126.827164,마곡동
ST-1688,37.559471,126.832077,마곡동
ST-1687,37.52393,127.129128,성내동
ST-1686,37.563793,127.132835,암사동
ST-1685,37.48872,127.109825,문정동
ST-1684,37.536419,127.116165,풍납동
ST-1683,37.510452,127.106407,송파동
ST-1682,37.520489,127.135201,방이동
ST-1681,37.515053,127.10627,신천동
ST-1680,37.499599,127.033752,역삼동
ST-168,37.583416,126.985237,가회동
ST-1679,37.492062,127.030746,역삼동
ST-1678,37.471828,126.933922,신림동
ST-1677,37.528099,126.893387,당산동3가
ST-1676,37.55302,126.818367,외발산동
ST-1675,37.556591,126.94619,대흥동
ST-1674,37.602329,126.906548,역촌동
ST-1673,37.633659,126.911697,진관동
ST-1672,37.664188,127.06601,상계동
ST-1671,37.594891,127.063026,휘경동
ST-1670,37.556862,126.975616,남대문로5가
ST-167,37.584969,126.970413,청운동
ST-1669,37.561489,127.023933,신당동
ST-1668,37.566345,126.982292,을지로1가
ST-1667,37.496601,126.953682,상도동
ST-1665,37.615459,127.029701,미아동
ST-1664,37.548489,127.093758,구의동
ST-1663,37.531811,127.080742,자양동
ST-1662,37.559158,127.087517,중곡동
ST-1661,37.540081,127.069565,자양동
ST-1660,37.539295,127.070786,자양동
ST-166,37.574245,126.973213,내자동
ST-1659,37.550892,127.044762,성수동1가
ST-1658,37.47065,127.127113,장지동
ST-1657,37.481174,127.143616,장지동
ST-1656,37.471298,127.12709,장지동
ST-1655,37.498363,126.99115,반포동
ST-1654,37.482826,127.042732,도곡동
ST-1653,37.525768,126.905739,영등포동8가
ST-1652,37.494572,126.89975,대림동
ST-1651,37.499859,126.89724,대림동
ST-1650,37.518211,126.902229,영등포동4가
ST-165,37.576332,126.96859,사직동
ST-1649,37.522518,126.907219,영등포동7가
ST-1648,37.437271,126.902687,시흥동
ST-1647,37.554729,126.816093,공항동
ST-1646,37.562901,126.849472,등촌동
ST-1645,37.55645,126.815979,공항동
ST-1644,37.56963,126.933311,연희동
ST-1643,37.574909,126.926147,연희동
ST-1642,37.660709,127.065331,상계동
ST-1641,37.65773,127.059311,상계동
ST-1640,37.665249,127.057892,상계동
ST-164,37.484215,126.996292,방배동
ST-1639,37.665661,127.057297,상계동
ST-1638,37.645199,127.032982,창동
ST-1637,37.602356,127.039078,하월곡동
ST-1636,37.586445,127.031601,안암동5가
ST-1635,37.58839,127.005608,성북동1가
ST-1634,37.59454,126.995209,성북동
ST-1633,37.609131,127.030029,길음동
ST-1632,37.577999,127.037628,용두동
ST-1631,37.57835,127.033386,제기동
ST-1630,37.572884,127.066048,답십리동
ST-163,37.565331,127.007843,을지로7가
ST-1629,37.575733,127.048477,전농동
ST-1628,37.587238,127.043137,청량리동
ST-1627,37.531311,127.111282,풍납동
ST-1626,37.538227,127.131744,천호동
ST-1625,37.594601,127.051971,회기동
ST-1623,37.553482,127.165054,상일동
ST-1622,37.551079,127.162598,상일동
ST-1621,37.546898,127.134666,천호동
ST-1620,37.54467,127.132675,천호동
ST-162,37.568962,127.010147,신당동
ST-1619,37.574364,126.972366,내자동
ST-1618,37.56068,127.026779,하왕십리동
ST-1617,37.554779,127.024841,금호동1가
ST-1616,37.560146,127.02636,하왕십리동
ST-1615,37.5327,126.964378,한강로2가
ST-1614,37.62038,127.01368,미아동
ST-1613,37.571259,126.962563,홍파동
ST-1612,37.574261,126.989502,익선동
ST-1611,37.569893,126.97757,세종로
ST-1610,37.57132,127.00721,종로6가
ST-161,37.573307,127.00071,연지동
ST-1609,37.574471,127.019829,숭인동
ST-1608,37.570961,127.006058,종로5가
ST-1607,37.570358,126.986382,종로2가
ST-1606,37.57114,127.000671,종로5가
ST-1605,37.571239,127.00441,종로5가
ST-1604,37.64233,127.00779,수유동
ST-1603,37.549789,127.075928,능동
ST-1602,37.550598,127.110512,광장동
ST-1601,37.56179,127.024391,신당동
ST-1600,37.55093,127.04834,성수동1가
ST-160,37.5742,127.006592,충신동
ST-16,37.549202,126.923203,상수동
ST-1599,37.546089,127.02507,금호동4가
ST-1598,37.555809,127.173744,상일동
ST-1597,37.563354,127.179054,강일동
ST-1596,37.540508,127.137009,길동
ST-1595,37.560028,127.169678,고덕동
ST-1594,37.562546,127.164482,고덕동
ST-1593,37.55645,127.156822,고덕동
ST-1592,37.480953,127.130104,장지동
ST-1591,37.477291,127.137894,장지동
ST-1590,37.506748,127.098831,잠실동
ST-159,37.575611,127.0047,충신동
ST-1589,37.506939,127.139221,방이동
ST-1588,37.519878,127.136711,방이동
ST-1587,37.511501,127.102119,신천동
ST-1586,37.509201,127.104118,신천동
ST-1585,37.508678,127.103432,잠실동
ST-1584,37.513962,127.100304,신천동
ST-1583,37.509731,127.097687,잠실동
ST-1582,37.506561,127.096558,삼전동
ST-1581,37.50737,127.118103,방이동
ST-1580,37.521938,127.131866,방이동
ST-158,37.579784,127.002533,동숭동
ST-1579,37.474583,127.137543,장지동
ST-1578,37.477341,127.113274,자곡동
ST-1577,37.49847,127.030113,역삼동
ST-1576,37.517571,127.023643,논현동
ST-1575,37.518711,127.05085,삼성동
ST-1574,37.49181,127.073158,개포동
ST-1573,37.48872,127.074539,일원동
ST-1572,37.489792,127.081223,일원동
ST-1571,37.486561,127.082672,일원동
ST-1570,37.48349,127.083702,일원동
ST-157,37.58157,127.001785,명륜4가
ST-1569,37.482849,127.080162,일원동
ST-1568,37.50811,127.039452,역삼동
ST-1567,37.509682,127.037918,논현동
ST-1566,37.485741,127.051048,도곡동
ST-1565,37.47929,127.055733,개포동
ST-1564,37.480251,127.054192,개포동
ST-1563,37.472,127.051338,개포동
ST-1562,37.474472,127.05545,개포동
ST-1561,37.475986,127.059624,개포동
ST-1560,37.480881,127.063042,개포동
ST-156,37.585629,127.000679,혜화동
ST-1559,37.48616,127.067238,개포동
ST-1558,37.455879,127.058167,신원동
ST-1557,37.479092,126.990677,방배동
ST-1556,37.493259,127.029533,서초동
ST-1555,37.515881,127.019302,잠원동
ST-1554,37.503811,127.021362,반포동
ST-1553,37.491951,127.008553,서초동
ST-1552,37.450661,127.05706,신원동
ST-1551,37.463379,126.931969,신림동
ST-1550,37.464001,126.931252,신림동
ST-155,37.571068,126.998192,종로4가
ST-1549,37.487511,126.927788,신림동
ST-1548,37.482189,126.946159,봉천동
ST-1547,37.467094,126.949326,신림동
ST-1546,37.486824,126.912834,신림동
ST-1545,37.51392,126.943069,노량진동
ST-1544,37.488159,126.966476,사당동
ST-1543,37.497669,126.919868,신대방동
ST-1542,37.489399,126.907112,신대방동
ST-1541,37.48753,126.904877,대림동
ST-1540,37.498241,126.893982,구로동
ST-154,37.570957,126.997124,종로4가
ST-1539,37.532101,126.89444,양평동3가
ST-1538,37.46056,126.887093,독산동
ST-1537,37.478409,126.907372,독산동
ST-1536,37.451321,126.897621,시흥동
ST-1535,37.47818,126.897408,독산동
ST-1534,37.472481,126.895866,독산동
ST-1533,37.451771,126.913399,시흥동
ST-1532,37.492649,126.876183,구로동
ST-1531,37.495399,126.87101,구로동
ST-1530,37.49596,126.874039,구로동
ST-153,37.578979,126.996475,와룡동
ST-1529,37.496998,126.87178,구로동
ST-1528,37.48938,126.834198,오류동
ST-1527,37.491798,126.83242,오류동
ST-1526,37.496761,126.844963,오류동
ST-1525,37.495941,126.844002,오류동
ST-1524,37.506168,126.860229,고척동
ST-1523,37.50605,126.860786,고척동
ST-1522,37.490341,126.860931,개봉동
ST-1521,37.484859,126.895187,구로동
ST-1520,37.548321,126.853401,화곡동
ST-152,37.561447,126.993111,필동1가
ST-1519,37.556877,126.848808,화곡동
ST-1518,37.551044,126.818497,외발산동
ST-1517,37.557468,126.82972,마곡동
ST-1516,37.562099,126.839256,등촌동
ST-1515,37.572472,126.806168,방화동
ST-1514,37.55011,126.823677,내발산동
ST-1513,37.567921,126.805473,방화동
ST-1512,37.554379,126.857536,등촌동
ST-1511,37.556614,126.851166,등촌동
ST-1510,37.556736,126.853073,등촌동
ST-151,37.570194,126.991653,종로3가
ST-1509,37.561249,126.86058,가양동
ST-1508,37.550049,126.873161,염창동
ST-1507,37.549179,126.868797,염창동
ST-1506,37.547199,126.874489,염창동
ST-1505,37.531029,126.875893,목동
ST-1504,37.510658,126.859161,신정동
ST-1503,37.524742,126.877663,목동
ST-1502,37.53582,126.863632,목동
ST-1501,37.506821,126.844299,신정동
ST-1500,37.524071,126.8386,신월동
ST-150,37.570599,126.991791,종로3가
ST-15,37.547871,126.923531,상수동
ST-1499,37.514721,126.8592,신정동
ST-1498,37.514278,126.828743,신정동
ST-1497,37.52668,126.876167,목동
ST-1496,37.537869,126.881409,목동
ST-1495,37.541142,126.876678,목동
ST-1494,37.563339,126.908203,성산동
ST-1493,37.597149,126.93853,홍은동
ST-1492,37.558128,126.956207,북아현동
ST-1491,37.5867,126.94677,홍제동
ST-1490,37.643394,126.932137,진관동
ST-149,37.577705,126.991783,권농동
ST-1489,37.64209,126.929413,진관동
ST-1488,37.608498,126.931999,녹번동
ST-1487,37.609447,126.934677,녹번동
ST-1486,37.593479,126.923187,응암동
ST-1485,37.616543,126.925125,불광동
ST-1484,37.612801,126.932175,불광동
ST-1483,37.639259,126.918907,진관동
ST-1482,37.61097,126.92981,불광동
ST-1481,37.638252,126.919456,진관동
ST-1480,37.643185,126.915092,진관동
ST-148,37.56599,126.987793,을지로2가
ST-1479,37.600361,126.922813,응암동
ST-1478,37.597439,126.920036,응암동
ST-1477,37.668846,127.053329,상계동
ST-1476,37.66114,127.058052,상계동
ST-1475,37.64819,127.080482,중계동
ST-1474,37.61832,127.07563,공릉동
ST-1473,37.650459,127.080887,중계동
ST-1472,37.66687,127.035873,방학동
ST-1471,37.638859,127.041176,창동
ST-1470,37.646309,127.052742,창동
ST-147,37.566383,126.987206,을지로2가
ST-1469,37.639702,127.038834,창동
ST-1468,37.652241,127.037064,창동
ST-1467,37.679119,127.044983,도봉동
ST-1466,37.65815,127.032669,쌍문동
ST-1465,37.662979,127.041939,방학동
ST-1464,37.667599,127.042999,방학동
ST-1463,37.68763,127.042213,도봉동
ST-1462,37.687592,127.045502,도봉동
ST-1461,37.68401,127.045792,도봉동
ST-1460,37.591396,127.020157,동선동3가
ST-146,37.568165,126.984978,삼각동
ST-1459,37.604298,127.022614,길음동
ST-1458,37.59972,127.040382,종암동
ST-1457,37.593361,126.999092,성북동
ST-1456,37.590172,127.004089,성북동1가
ST-1455,37.583752,127.02195,안암동3가
ST-1454,37.585197,127.019669,보문동1가
ST-1453,37.6036,127.089561,상봉동
ST-1452,37.580349,127.092651,면목동
ST-1451,37.59734,127.093086,망우동
ST-1450,37.586769,127.04776,청량리동
ST-145,37.568485,126.987885,관철동
ST-1449,37.577621,127.052109,전농동
ST-1448,37.603088,127.062202,이문동
ST-1447,37.57653,127.065941,전농동
ST-1446,37.527149,126.955162,이촌동
ST-1445,37.533798,126.98867,이태원동
ST-1444,37.522781,126.961029,이촌동
ST-1443,37.52961,126.968872,한강로2가
ST-1442,37.523651,126.970268,용산동5가
ST-1441,37.52401,127.00145,보광동
ST-1440,37.571014,127.019745,황학동
