조사년월일,측정소이름,측정지역,일일강수량
20240222,용산,용산구,
20240222,송파,송파구,3.5
20240222,서초,서초구,9.0
20240222,강동,강동구,4.5
20240222,중구,중구,0.5
20240222,구로,구로구,8.0
20240222,광진,광진구,3.0
20240222,광진,광진구,3.0
20240222,은평,은평구,5.0
20240222,관악,관악구,11.0
20240222,도봉,도봉구,4.0
20240222,성동,성동구,7.0
20240222,동대문,동대문구,4.0
20240222,중구,중구,0.5
20240222,노원,노원구,3.0
20240222,금천,금천구,
20240222,강서,강서구,4.5
20240222,강남,강남구,7.5
20240222,성북,성북구,8.0
20240222,성북,성북구,8.0
20240221,강동,강동구,16.0
20240221,강동,강동구,16.0
20240221,양천,양천구,16.0
20240221,성북,성북구,15.0
20240221,서초,서초구,21.5
20240221,중구,중구,4.0
20240221,노원,노원구,6.5
20240221,동대문,동대문구,7.5
20240221,도봉,도봉구,16.0
20240221,강서,강서구,5.5
20240221,은평,은평구,13.0
20240221,금천,금천구,17.0
20240221,송파,송파구,11.0
20240221,서대문,서대문구,16.0
20240221,구로,구로구,12.0
20240221,강서,강서구,5.5
20240221,서대문,서대문구,16.0
20240221,중구,중구,4.0
20240221,광진,광진구,6.5
20240221,성동,성동구,16.5
20240221,노원,노원구,6.5
20240221,성동,성동구,16.5
20240221,마포,마포구,13.5
20240221,강남,강남구,19.5
20240221,관악,관악구,23.5
20240221,도봉,도봉구,16.0
20240221,구로,구로구,12.0
20240221,강남,강남구,19.5
20240221,광진,광진구,6.5
20240221,용산,용산구,
20240221,금천,금천구,17.0
20240221,마포,마포구,13.5
20240221,관악,관악구,23.5
20240221,은평,은평구,13.0
20240221,용산,용산구,
20240221,강북,강북구,16.5
20240221,영등포,영등포구,15.5
20240221,양천,양천구,16.0
20240221,강북,강북구,16.5
20240221,영등포,영등포구,15.5
20240221,동대문,동대문구,7.5
20240221,성북,성북구,15.0
20240221,서초,서초구,21.5
20240221,송파,송파구,11.0
20240220,성동,성동구,2.0
20240220,서초,서초구,2.5
20240220,강남,강남구,2.5
20240220,중구,중구,1.0
20240220,서대문,서대문구,2.0
20240220,도봉,도봉구,
20240220,노원,노원구,1.0
20240220,마포,마포구,1.5
20240220,서대문,서대문구,2.0
20240220,성북,성북구,3.0
20240220,송파,송파구,2.0
20240220,관악,관악구,4.0
20240220,용산,용산구,
20240220,강동,강동구,1.5
20240220,노원,노원구,1.0
20240220,구로,구로구,0.5
20240220,영등포,영등포구,2.5
20240220,마포,마포구,1.5
20240220,금천,금천구,2.5
20240220,양천,양천구,2.0
20240220,강서,강서구,0.5
20240220,구로,구로구,0.5
20240220,용산,용산구,
20240220,영등포,영등포구,2.5
20240220,양천,양천구,2.0
20240220,동대문,동대문구,1.0
20240220,금천,금천구,2.5
20240220,관악,관악구,4.0
20240220,은평,은평구,2.0
20240220,도봉,도봉구,
20240220,성동,성동구,2.0
20240220,성북,성북구,3.0
20240220,은평,은평구,2.0
20240220,동대문,동대문구,1.0
20240220,강북,강북구,2.0
20240220,강북,강북구,2.0
20240220,서초,서초구,2.5
20240220,강동,강동구,1.5
20240220,송파,송파구,2.0
20240220,강남,강남구,2.5
20240220,광진,광진구,
20240220,광진,광진구,
20240220,강서,강서구,0.5
20240220,중구,중구,1.0
20240219,양천,양천구,7.5
20240219,중구,중구,3.5
20240219,동대문,동대문구,7.0
20240219,도봉,도봉구,10.0
20240219,성북,성북구,9.0
20240219,구로,구로구,6.0
20240219,강동,강동구,9.0
20240219,관악,관악구,4.5
20240219,노원,노원구,7.0
20240219,서초,서초구,7.0
20240219,강서,강서구,2.0
20240219,서대문,서대문구,6.5
20240219,송파,송파구,7.0
20240219,구로,구로구,6.0
20240219,관악,관악구,4.5
20240219,금천,금천구,5.0
20240219,양천,양천구,7.5
20240219,용산,용산구,
20240219,성북,성북구,9.0
20240219,강남,강남구,7.0
20240219,서초,서초구,7.0
20240219,노원,노원구,7.0
20240219,마포,마포구,7.5
20240219,용산,용산구,
20240219,성동,성동구,8.5
20240219,서대문,서대문구,6.5
20240219,강북,강북구,9.5
20240219,영등포,영등포구,5.0
20240219,송파,송파구,7.0
20240219,중구,중구,3.5
20240219,강남,강남구,7.0
20240219,마포,마포구,7.5
20240219,성동,성동구,8.5
20240219,금천,금천구,5.0
20240219,광진,광진구,8.0
20240219,강동,강동구,9.0
20240219,은평,은평구,5.5
20240219,동대문,동대문구,7.0
20240219,영등포,영등포구,5.0
20240219,광진,광진구,8.0
20240219,도봉,도봉구,10.0
20240219,강서,강서구,2.0
20240219,은평,은평구,5.5
20240219,강북,강북구,9.5
20240218,노원,노원구,15.5
20240218,성동,성동구,19.0
20240218,양천,양천구,13.5
20240218,강동,강동구,14.0
20240218,금천,금천구,14.0
20240218,서대문,서대문구,13.5
20240218,성북,성북구,17.0
20240218,강서,강서구,7.5
20240218,은평,은평구,7.5
20240218,용산,용산구,15.0
20240218,강서,강서구,7.5
20240218,동대문,동대문구,17.5
20240218,강남,강남구,16.0
20240218,성북,성북구,17.0
20240218,은평,은평구,7.5
20240218,성동,성동구,19.0
20240218,마포,마포구,15.0
20240218,금천,금천구,14.0
20240218,도봉,도봉구,16.5
20240218,구로,구로구,9.5
20240218,마포,마포구,15.0
20240218,관악,관악구,13.5
20240218,서초,서초구,13.0
20240218,강남,강남구,16.0
20240218,동대문,동대문구,17.5
20240218,관악,관악구,13.5
20240218,광진,광진구,14.0
20240218,영등포,영등포구,16.0
20240218,도봉,도봉구,16.5
20240218,중구,중구,10.0
20240218,노원,노원구,15.5
20240218,광진,광진구,14.0
20240218,강북,강북구,16.0
20240218,영등포,영등포구,16.0
20240218,양천,양천구,13.5
20240218,강동,강동구,14.0
20240218,구로,구로구,9.5
20240218,용산,용산구,15.0
20240218,강북,강북구,16.0
20240218,서초,서초구,13.0
20240218,송파,송파구,14.0
20240218,중구,중구,10.0
20240218,송파,송파구,14.0
20240218,서대문,서대문구,13.5
20240217,마포,마포구,0.0
20240217,노원,노원구,0.0
20240217,은평,은평구,0.0
20240217,성북,성북구,0.0
20240217,관악,관악구,0.0
20240217,광진,광진구,0.0
20240217,성동,성동구,0.0
20240217,노원,노원구,0.0
20240217,송파,송파구,0.0
20240217,중구,중구,0.0
20240217,금천,금천구,0.0
20240217,금천,금천구,0.0
20240217,송파,송파구,0.0
20240217,중구,중구,0.0
20240217,동대문,동대문구,0.0
20240217,영등포,영등포구,0.0
20240217,강서,강서구,0.0
20240217,성북,성북구,0.0
20240217,구로,구로구,0.0
20240217,서대문,서대문구,0.0
20240217,은평,은평구,0.0
20240217,영등포,영등포구,0.0
20240217,강동,강동구,0.0
20240217,양천,양천구,0.0
20240217,용산,용산구,0.0
20240217,성동,성동구,0.0
20240217,관악,관악구,0.0
20240217,강서,강서구,0.0
20240217,마포,마포구,0.0
20240217,구로,구로구,0.0
20240217,서초,서초구,0.0
20240217,도봉,도봉구,0.0
20240217,강남,강남구,0.0
20240217,서초,서초구,0.0
20240217,강북,강북구,0.0
20240217,도봉,도봉구,0.0
20240217,서대문,서대문구,0.0
20240217,광진,광진구,0.0
20240217,강북,강북구,0.0
20240217,강동,강동구,0.0
20240217,양천,양천구,0.0
20240217,동대문,동대문구,0.0
20240217,강남,강남구,0.0
20240217,용산,용산구,0.0
20240216,양천,양천구,
20240216,양천,양천구,
20240216,용산,용산구,0.0
20240216,은평,은평구,0.0
20240216,은평,은평구,0.0
20240216,금천,금천구,0.0
20240216,영등포,영등포구,0.0
20240216,구로,구로구,0.0
20240216,강남,강남구,0.0
20240216,금천,금천구,0.0
20240216,영등포,영등포구,0.0
20240216,관악,관악구,0.0
20240216,강동,강동구,0.0
20240216,서초,서초구,0.0
20240216,마포,마포구,0.0
20240216,성동,성동구,0.0
20240216,성북,성북구,0.0
20240216,서대문,서대문구,0.0
20240216,강북,강북구,0.0
20240216,관악,관악구,0.0
20240216,강동,강동구,0.0
20240216,성동,성동구,0.0
20240216,노원,노원구,0.0
20240216,동대문,동대문구,0.0
20240216,서대문,서대문구,0.0
20240216,광진,광진구,0.0
20240216,강북,강북구,0.0
20240216,송파,송파구,0.0
20240216,강서,강서구,0.0
20240216,강서,강서구,0.0
20240216,도봉,도봉구,0.0
20240216,동대문,동대문구,0.0
20240216,중구,중구,0.0
20240216,구로,구로구,0.0
20240216,송파,송파구,0.0
20240216,중구,중구,0.0
20240216,광진,광진구,0.0
20240216,노원,노원구,0.0
20240216,마포,마포구,0.0
20240216,서초,서초구,0.0
20240216,도봉,도봉구,0.0
20240216,성북,성북구,0.0
20240216,용산,용산구,0.0
20240216,강남,강남구,0.0
20240215,서대문,서대문구,
20240215,중구,중구,
20240215,강동,강동구,7.5
20240215,송파,송파구,6.5
20240215,금천,금천구,11.5
20240215,노원,노원구,6.5
20240215,용산,용산구,10.0
20240215,성북,성북구,7.5
20240215,강서,강서구,5.5
20240215,성동,성동구,7.0
20240215,강서,강서구,5.5
20240215,은평,은평구,
20240215,양천,양천구,10.5
20240215,동대문,동대문구,5.5
20240215,서초,서초구,8.0
20240215,노원,노원구,6.5
20240215,성북,성북구,7.5
20240215,구로,구로구,10.0
20240215,강북,강북구,9.0
20240215,도봉,도봉구,10.0
20240215,성동,성동구,7.0
20240215,광진,광진구,6.5
20240215,영등포,영등포구,10.5
20240215,마포,마포구,8.0
20240215,강북,강북구,9.0
20240215,관악,관악구,
20240215,구로,구로구,10.0
20240215,서대문,서대문구,
20240215,송파,송파구,6.5
20240215,서초,서초구,8.0
20240215,도봉,도봉구,10.0
20240215,중구,중구,
20240215,강남,강남구,9.0
20240215,금천,금천구,11.5
20240215,동대문,동대문구,5.5
20240215,영등포,영등포구,10.5
20240215,은평,은평구,
20240215,광진,광진구,6.5
20240215,강동,강동구,7.5
20240215,용산,용산구,10.0
20240215,양천,양천구,10.5
20240215,관악,관악구,
20240215,강남,강남구,9.0
20240215,마포,마포구,8.0
20240214,마포,마포구,0.0
20240214,성북,성북구,0.0
20240214,송파,송파구,0.0
20240214,성동,성동구,0.0
20240214,은평,은평구,0.0
20240214,마포,마포구,0.0
20240214,용산,용산구,0.0
20240214,송파,송파구,0.0
20240214,영등포,영등포구,0.0
20240214,서초,서초구,0.0
20240214,양천,양천구,0.0
20240214,중구,중구,0.0
20240214,강남,강남구,0.0
20240214,은평,은평구,0.0
20240214,성북,성북구,0.0
20240214,강남,강남구,0.0
20240214,동대문,동대문구,0.0
20240214,구로,구로구,0.0
20240214,광진,광진구,
20240214,강서,강서구,0.0
20240214,관악,관악구,0.0
20240214,영등포,영등포구,0.0
20240214,양천,양천구,0.0
20240214,강북,강북구,0.0
20240214,서초,서초구,0.0
20240214,도봉,도봉구,0.0
20240214,성동,성동구,0.0
20240214,금천,금천구,0.0
20240214,강서,강서구,0.0
20240214,강북,강북구,0.0
20240214,도봉,도봉구,0.0
20240214,광진,광진구,
20240214,노원,노원구,0.0
20240214,강동,강동구,0.0
20240214,중구,중구,0.0
20240214,구로,구로구,0.0
20240214,서대문,서대문구,0.0
20240214,동대문,동대문구,0.0
20240214,관악,관악구,0.0
20240214,서대문,서대문구,0.0
20240214,강동,강동구,0.0
20240214,용산,용산구,0.0
20240214,금천,금천구,0.0
20240214,노원,노원구,0.0
20240213,서초,서초구,0.0
20240213,성동,성동구,0.0
20240213,성북,성북구,0.0
20240213,강동,강동구,0.0
20240213,강남,강남구,0.0
20240213,용산,용산구,0.0
20240213,성동,성동구,0.0
20240213,영등포,영등포구,0.0
20240213,구로,구로구,0.0
20240213,서초,서초구,0.0
20240213,관악,관악구,0.0
20240213,성북,성북구,0.0
20240213,도봉,도봉구,0.0
20240213,금천,금천구,0.0
20240213,도봉,도봉구,0.0
20240213,강서,강서구,
20240213,서대문,서대문구,0.0
20240213,강북,강북구,0.0
20240213,광진,광진구,0.0
20240213,영등포,영등포구,0.0
20240213,강남,강남구,0.0
20240213,동대문,동대문구,0.0
20240213,관악,관악구,0.0
20240213,마포,마포구,0.0
20240213,송파,송파구,
20240213,광진,광진구,0.0
20240213,강동,강동구,0.0
20240213,마포,마포구,0.0
20240213,중구,중구,0.0
20240213,동대문,동대문구,0.0
20240213,구로,구로구,0.0
20240213,은평,은평구,0.0
20240213,강서,강서구,
20240213,노원,노원구,0.0
20240213,양천,양천구,0.0
20240213,양천,양천구,0.0
20240213,강북,강북구,0.0
20240213,중구,중구,0.0
20240213,용산,용산구,0.0
20240213,금천,금천구,0.0
20240213,송파,송파구,
20240213,노원,노원구,0.0
20240213,은평,은평구,0.0
20240213,서대문,서대문구,0.0
20240212,양천,양천구,0.0
20240212,영등포,영등포구,0.0
20240212,구로,구로구,0.0
20240212,영등포,영등포구,0.0
20240212,송파,송파구,0.0
20240212,강남,강남구,0.0
20240212,강북,강북구,0.0
20240212,도봉,도봉구,0.0
20240212,동대문,동대문구,0.0
20240212,구로,구로구,0.0
20240212,관악,관악구,0.0
20240212,은평,은평구,0.0
20240212,서초,서초구,0.0
20240212,중구,중구,0.0
20240212,마포,마포구,0.0
20240212,강서,강서구,0.0
20240212,성북,성북구,0.0
20240212,강남,강남구,0.0
20240212,노원,노원구,0.0
20240212,동대문,동대문구,0.0
20240212,광진,광진구,0.0
20240212,강서,강서구,0.0
20240212,강동,강동구,0.0
20240212,관악,관악구,0.0
20240212,서대문,서대문구,0.0
20240212,금천,금천구,0.0
20240212,중구,중구,0.0
20240212,용산,용산구,0.0
20240212,금천,금천구,0.0
20240212,양천,양천구,0.0
20240212,강동,강동구,0.0
20240212,은평,은평구,0.0
20240212,성동,성동구,0.0
20240212,노원,노원구,0.0
20240212,광진,광진구,0.0
20240212,용산,용산구,0.0
20240212,송파,송파구,0.0
20240212,성북,성북구,0.0
20240212,서대문,서대문구,0.0
20240212,강북,강북구,0.0
20240212,서초,서초구,0.0
20240212,도봉,도봉구,0.0
20240212,마포,마포구,0.0
20240212,성동,성동구,0.0
20240211,영등포,영등포구,0.0
20240211,영등포,영등포구,0.0
20240211,양천,양천구,0.0
20240211,서대문,서대문구,0.0
20240211,광진,광진구,0.0
20240211,중구,중구,0.0
20240211,강서,강서구,0.0
20240211,도봉,도봉구,0.0
20240211,마포,마포구,0.0
20240211,강남,강남구,0.0
20240211,구로,구로구,0.0
20240211,강동,강동구,0.0
20240211,동대문,동대문구,0.0
20240211,광진,광진구,0.0
20240211,용산,용산구,0.0
20240211,강남,강남구,0.0
20240211,은평,은평구,0.0
20240211,노원,노원구,0.0
20240211,성북,성북구,0.0
20240211,구로,구로구,0.0
20240211,송파,송파구,0.0
20240211,노원,노원구,0.0
20240211,성동,성동구,0.0
20240211,중구,중구,0.0
20240211,동대문,동대문구,0.0
20240211,금천,금천구,0.0
20240211,도봉,도봉구,0.0
20240211,강서,강서구,0.0
20240211,강북,강북구,0.0
20240211,서초,서초구,0.0
20240211,은평,은평구,0.0
20240211,마포,마포구,0.0
20240211,서초,서초구,0.0
20240211,송파,송파구,0.0
20240211,관악,관악구,0.0
20240211,성동,성동구,0.0
20240211,성북,성북구,0.0
20240211,서대문,서대문구,0.0
20240211,강동,강동구,0.0
20240211,관악,관악구,0.0
20240211,강북,강북구,0.0
20240211,용산,용산구,0.0
20240211,금천,금천구,0.0
20240211,양천,양천구,0.0
20240210,노원,노원구,0.0
20240210,도봉,도봉구,0.0
20240210,강서,강서구,0.0
20240210,서초,서초구,0.0
20240210,구로,구로구,0.0
20240210,서초,서초구,0.0
20240210,구로,구로구,0.0
20240210,영등포,영등포구,0.0
20240210,강동,강동구,0.0
20240210,성북,성북구,0.0
20240210,송파,송파구,0.0
20240210,강남,강남구,0.0
20240210,양천,양천구,0.0
20240210,중구,중구,0.0
20240210,성북,성북구,0.0
20240210,영등포,영등포구,0.0
20240210,도봉,도봉구,0.0
20240210,강북,강북구,0.0
20240210,서대문,서대문구,0.0
20240210,송파,송파구,0.0
20240210,은평,은평구,0.0
20240210,광진,광진구,0.0
20240210,금천,금천구,0.0
20240210,마포,마포구,0.0
20240210,노원,노원구,0.0
20240210,강동,강동구,0.0
20240210,관악,관악구,0.0
20240210,관악,관악구,0.0
20240210,강남,강남구,0.0
20240210,마포,마포구,0.0
20240210,성동,성동구,0.0
20240210,성동,성동구,0.0
20240210,강서,강서구,0.0
20240210,중구,중구,0.0
20240210,동대문,동대문구,0.0
20240210,용산,용산구,0.0
20240210,양천,양천구,0.0
20240210,용산,용산구,0.0
20240210,광진,광진구,0.0
20240210,은평,은평구,0.0
20240210,서대문,서대문구,0.0
20240210,금천,금천구,0.0
20240210,강북,강북구,0.0
20240210,동대문,동대문구,0.0
20240209,송파,송파구,0.0
20240209,송파,송파구,0.0
20240209,성북,성북구,0.0
20240209,도봉,도봉구,0.0
20240209,동대문,동대문구,0.0
20240209,강동,강동구,0.0
20240209,강북,강북구,0.0
20240209,성동,성동구,0.0
20240209,강북,강북구,0.0
20240209,관악,관악구,0.0
20240209,도봉,도봉구,0.0
20240209,마포,마포구,0.0
20240209,은평,은평구,0.0
20240209,금천,금천구,0.0
20240209,강남,강남구,0.0
20240209,구로,구로구,0.0
20240209,강남,강남구,0.0
20240209,구로,구로구,0.0
20240209,금천,금천구,0.0
20240209,광진,광진구,0.0
20240209,용산,용산구,0.0
20240209,광진,광진구,0.0
20240209,영등포,영등포구,0.0
20240209,노원,노원구,0.0
20240209,중구,중구,0.0
20240209,강서,강서구,0.0
20240209,용산,용산구,0.0
20240209,은평,은평구,0.0
20240209,성동,성동구,0.0
20240209,노원,노원구,0.0
20240209,강동,강동구,0.0
20240209,동대문,동대문구,0.0
20240209,서대문,서대문구,0.0
20240209,양천,양천구,0.0
20240209,서초,서초구,0.0
20240209,관악,관악구,0.0
20240209,서대문,서대문구,0.0
20240209,강서,강서구,0.0
20240209,서초,서초구,0.0
20240209,영등포,영등포구,0.0
20240209,성북,성북구,0.0
20240209,중구,중구,0.0
20240209,양천,양천구,0.0
20240209,마포,마포구,0.0
20240208,용산,용산구,0.0
20240208,관악,관악구,0.0
20240208,광진,광진구,0.0
20240208,동대문,동대문구,0.0
20240208,금천,금천구,0.0
20240208,강서,강서구,0.0
20240208,구로,구로구,0.0
20240208,은평,은평구,0.0
20240208,노원,노원구,0.0
20240208,마포,마포구,0.0
20240208,강동,강동구,0.0
20240208,서대문,서대문구,0.0
20240208,서대문,서대문구,0.0
20240208,용산,용산구,0.0
20240208,성동,성동구,0.0
20240208,구로,구로구,0.0
20240208,강남,강남구,0.0
20240208,관악,관악구,0.0
20240208,광진,광진구,0.0
20240208,양천,양천구,0.0
20240208,중구,중구,0.0
20240208,서초,서초구,0.0
20240208,금천,금천구,0.0
20240208,마포,마포구,0.0
20240208,노원,노원구,0.0
20240208,동대문,동대문구,0.0
20240208,영등포,영등포구,0.0
20240208,도봉,도봉구,0.0
20240208,중구,중구,0.0
20240208,양천,양천구,0.0
20240208,강서,강서구,0.0
20240208,은평,은평구,0.0
20240208,서초,서초구,0.0
20240208,강동,강동구,0.0
20240208,강북,강북구,0.0
20240208,영등포,영등포구,0.0
20240208,도봉,도봉구,0.0
20240208,송파,송파구,0.0
20240208,강북,강북구,0.0
20240208,성북,성북구,0.0
20240208,성북,성북구,0.0
20240208,송파,송파구,0.0
20240208,성동,성동구,0.0
20240208,강남,강남구,0.0
20240207,강남,강남구,0.0
20240207,양천,양천구,0.0
20240207,강동,강동구,0.0
20240207,서초,서초구,0.0
20240207,강북,강북구,0.0
20240207,관악,관악구,0.0
20240207,강서,강서구,0.0
20240207,광진,광진구,0.0
20240207,관악,관악구,0.0
20240207,서대문,서대문구,0.0
20240207,광진,광진구,0.0
20240207,양천,양천구,0.0
20240207,구로,구로구,0.0
20240207,영등포,영등포구,0.0
20240207,금천,금천구,0.0
20240207,금천,금천구,0.0
20240207,노원,노원구,0.0
20240207,성북,성북구,0.0
20240207,도봉,도봉구,0.0
20240207,도봉,도봉구,0.0
20240207,동대문,동대문구,0.0
20240207,중구,중구,0.0
20240207,마포,마포구,0.0
20240207,구로,구로구,0.0
20240207,서대문,서대문구,0.0
20240207,은평,은평구,0.0
20240207,서초,서초구,0.0
20240207,영등포,영등포구,0.0
20240207,용산,용산구,0.0
20240207,은평,은평구,0.0
20240207,성동,성동구,0.0
20240207,강남,강남구,0.0
20240207,강동,강동구,0.0
20240207,성동,성동구,0.0
20240207,동대문,동대문구,0.0
20240207,마포,마포구,0.0
20240207,노원,노원구,0.0
20240207,중구,중구,0.0
20240207,성북,성북구,0.0
20240207,강북,강북구,0.0
20240207,송파,송파구,0.0
20240207,강서,강서구,0.0
20240207,송파,송파구,0.0
20240207,용산,용산구,0.0
20240206,관악,관악구,
20240206,금천,금천구,
20240206,마포,마포구,0.0
20240206,은평,은평구,0.0
20240206,광진,광진구,0.0
20240206,성동,성동구,0.0
20240206,서초,서초구,0.0
20240206,양천,양천구,
20240206,성동,성동구,0.0
20240206,강남,강남구,0.0
20240206,성북,성북구,0.0
20240206,도봉,도봉구,1.0
20240206,송파,송파구,0.0
20240206,구로,구로구,0.0
20240206,양천,양천구,
20240206,동대문,동대문구,0.0
20240206,영등포,영등포구,0.0
20240206,송파,송파구,0.0
20240206,용산,용산구,0.0
20240206,중구,중구,0.5
20240206,구로,구로구,0.0
20240206,용산,용산구,0.0
20240206,서대문,서대문구,0.0
20240206,광진,광진구,0.0
20240206,은평,은평구,0.0
20240206,강북,강북구,0.0
20240206,중구,중구,0.5
20240206,영등포,영등포구,0.0
20240206,금천,금천구,
20240206,서초,서초구,0.0
20240206,동대문,동대문구,0.0
20240206,마포,마포구,0.0
20240206,노원,노원구,0.0
20240206,강서,강서구,0.0
20240206,도봉,도봉구,1.0
20240206,성북,성북구,0.0
20240206,강서,강서구,0.0
20240206,노원,노원구,0.0
20240206,강북,강북구,0.0
20240206,관악,관악구,
20240206,강남,강남구,0.0
20240206,서대문,서대문구,0.0
20240206,강동,강동구,0.0
20240206,강동,강동구,0.0
20240205,도봉,도봉구,3.0
20240205,강서,강서구,
20240205,동대문,동대문구,1.0
20240205,중구,중구,
20240205,마포,마포구,2.0
20240205,동대문,동대문구,1.0
20240205,서대문,서대문구,2.5
20240205,강남,강남구,4.0
20240205,서초,서초구,5.5
20240205,광진,광진구,
20240205,성동,성동구,2.5
20240205,구로,구로구,4.5
20240205,성북,성북구,3.5
20240205,관악,관악구,8.5
20240205,송파,송파구,
20240205,성동,성동구,2.5
20240205,양천,양천구,3.0
20240205,서대문,서대문구,2.5
20240205,노원,노원구,1.0
20240205,용산,용산구,3.5
20240205,영등포,영등포구,3.0
20240205,노원,노원구,1.0
20240205,중구,중구,
20240205,서초,서초구,5.5
20240205,용산,용산구,3.5
20240205,도봉,도봉구,3.0
20240205,은평,은평구,3.5
20240205,은평,은평구,3.5
20240205,강남,강남구,4.0
20240205,성북,성북구,3.5
20240205,광진,광진구,
20240205,영등포,영등포구,3.0
20240205,구로,구로구,4.5
20240205,강동,강동구,2.0
20240205,금천,금천구,5.0
20240205,금천,금천구,5.0
20240205,강동,강동구,2.0
20240205,양천,양천구,3.0
20240205,관악,관악구,8.5
20240205,강북,강북구,4.0
20240205,강북,강북구,4.0
20240205,마포,마포구,2.0
20240205,강서,강서구,
20240205,송파,송파구,
20240204,도봉,도봉구,0.0
20240204,송파,송파구,0.0
20240204,서대문,서대문구,0.0
20240204,강동,강동구,0.0
20240204,서초,서초구,0.0
20240204,은평,은평구,0.0
20240204,성동,성동구,0.0
20240204,노원,노원구,0.0
20240204,성북,성북구,
20240204,서대문,서대문구,0.0
20240204,동대문,동대문구,0.0
20240204,동대문,동대문구,0.0
20240204,양천,양천구,0.0
20240204,강북,강북구,0.0
20240204,영등포,영등포구,0.0
20240204,서초,서초구,0.0
20240204,용산,용산구,0.0
20240204,중구,중구,0.0
20240204,마포,마포구,0.0
20240204,구로,구로구,0.0
20240204,중구,중구,0.0
20240204,양천,양천구,0.0
20240204,송파,송파구,0.0
20240204,강남,강남구,0.0
20240204,은평,은평구,0.0
20240204,도봉,도봉구,0.0
20240204,강북,강북구,0.0
20240204,마포,마포구,0.0
20240204,금천,금천구,0.0
20240204,영등포,영등포구,0.0
20240204,노원,노원구,0.0
20240204,용산,용산구,0.0
20240204,강서,강서구,0.0
20240204,관악,관악구,0.0
20240204,구로,구로구,0.0
20240204,강서,강서구,0.0
20240204,관악,관악구,0.0
20240204,성동,성동구,0.0
20240204,광진,광진구,0.0
20240204,광진,광진구,0.0
20240204,강남,강남구,0.0
20240204,금천,금천구,0.0
20240204,강동,강동구,0.0
20240204,성북,성북구,
20240203,강북,강북구,0.0
20240203,중구,중구,0.0
20240203,마포,마포구,0.0
20240203,금천,금천구,0.0
20240203,서대문,서대문구,0.0
20240203,동대문,동대문구,0.0
20240203,서초,서초구,0.0
20240203,성북,성북구,0.0
20240203,강서,강서구,0.0
20240203,송파,송파구,0.0
20240203,성북,성북구,0.0
20240203,은평,은평구,0.0
20240203,송파,송파구,0.0
20240203,강남,강남구,0.0
20240203,양천,양천구,0.0
20240203,마포,마포구,0.0
20240203,영등포,영등포구,0.0
20240203,영등포,영등포구,0.0
20240203,용산,용산구,0.0
20240203,도봉,도봉구,0.0
20240203,은평,은평구,0.0
20240203,서초,서초구,0.0
20240203,중구,중구,0.0
20240203,강북,강북구,0.0
20240203,관악,관악구,0.0
20240203,관악,관악구,0.0
20240203,도봉,도봉구,0.0
20240203,노원,노원구,0.0
20240203,동대문,동대문구,0.0
20240203,용산,용산구,0.0
20240203,성동,성동구,0.0
20240203,서대문,서대문구,0.0
20240203,광진,광진구,0.0
20240203,성동,성동구,0.0
20240203,노원,노원구,0.0
20240203,양천,양천구,0.0
20240203,구로,구로구,0.0
20240203,강동,강동구,0.0
20240203,금천,금천구,0.0
20240203,광진,광진구,0.0
20240203,강동,강동구,0.0
20240203,구로,구로구,0.0
20240203,강남,강남구,0.0
20240203,강서,강서구,0.0
20240202,노원,노원구,0.0
20240202,마포,마포구,0.0
20240202,도봉,도봉구,0.0
20240202,관악,관악구,0.0
20240202,동대문,동대문구,0.0
20240202,중구,중구,0.0
20240202,마포,마포구,0.0
20240202,강남,강남구,0.0
20240202,서대문,서대문구,0.0
20240202,금천,금천구,0.0
20240202,서초,서초구,0.0
20240202,은평,은평구,0.0
20240202,성동,성동구,0.0
20240202,강북,강북구,0.0
20240202,성북,성북구,0.0
20240202,동대문,동대문구,0.0
20240202,송파,송파구,0.0
20240202,용산,용산구,0.0
20240202,양천,양천구,0.0
20240202,노원,노원구,0.0
20240202,영등포,영등포구,0.0
20240202,광진,광진구,0.0
20240202,용산,용산구,0.0
20240202,서대문,서대문구,0.0
20240202,구로,구로구,0.0
20240202,성북,성북구,0.0
20240202,금천,금천구,0.0
20240202,강서,강서구,0.0
20240202,은평,은평구,0.0
20240202,영등포,영등포구,0.0
20240202,중구,중구,0.0
20240202,성동,성동구,0.0
20240202,강서,강서구,0.0
20240202,송파,송파구,0.0
20240202,관악,관악구,0.0
20240202,강동,강동구,0.0
20240202,광진,광진구,0.0
20240202,서초,서초구,0.0
20240202,강북,강북구,0.0
20240202,도봉,도봉구,0.0
20240202,강남,강남구,0.0
20240202,구로,구로구,0.0
20240202,강동,강동구,0.0
20240202,양천,양천구,0.0
20240201,금천,금천구,0.0
20240201,서초,서초구,0.0
20240201,서대문,서대문구,0.0
20240201,송파,송파구,0.0
20240201,서초,서초구,0.0
20240201,구로,구로구,0.0
20240201,성동,성동구,0.0
20240201,성북,성북구,0.0
20240201,성북,성북구,0.0
20240201,관악,관악구,0.0
20240201,송파,송파구,0.0
20240201,동대문,동대문구,0.0
20240201,양천,양천구,0.0
20240201,용산,용산구,0.0
20240201,노원,노원구,0.0
20240201,은평,은평구,0.0
20240201,용산,용산구,0.0
20240201,성동,성동구,0.0
20240201,은평,은평구,0.0
20240201,강남,강남구,0.0
20240201,중구,중구,0.0
